RecordID,Date,Year,Month,YearMonth,Type,Category,Department,Actual,Budget,Variance
R00837,2023-12-01,2023,12,2023-12,Expense,Marketing Spend,HR,24342.2,26652.11,-2309.9
R00838,2023-12-01,2023,12,2023-12,Expense,Travel,HR,4537.91,5575.58,-1037.67
R00839,2023-12-01,2023,12,2023-12,Expense,Professional Services,HR,6389.07,7395.37,-1006.29
R00840,2023-12-01,2023,12,2023-12,Expense,Salaries,Finance,75540.74,94977.18,-19436.44
R00841,2023-12-01,2023,12,2023-12,Expense,Marketing Spend,Finance,27373.01,26859.58,513.42
R00842,2023-12-01,2023,12,2023-12,Expense,Software & Tools,Finance,7748.66,8450.02,-701.36
R00843,2023-12-01,2023,12,2023-12,Expense,Office Supplies,Finance,1864.61,2228.01,-363.4
R00844,2023-12-01,2023,12,2023-12,Expense,Marketing Spend,R&D,26683.17,26836.74,-153.57
R00845,2023-12-01,2023,12,2023-12,Expense,Software & Tools,R&D,7110.43,8430.39,-1319.97
R00846,2023-12-01,2023,12,2023-12,Expense,Travel,R&D,5122.4,5580.71,-458.31
R00847,2023-12-01,2023,12,2023-12,Expense,Professional Services,R&D,8022.13,6917.21,1104.91
R00848,2024-01-01,2024,1,2024-01,Revenue,Product Sales,Operations,272530.18,286504.7,-13974.52
R00849,2024-01-01,2024,1,2024-01,Revenue,Service Revenue,Sales,152428.78,165233.08,-12804.3
R00850,2024-01-01,2024,1,2024-01,Revenue,Subscription,R&D,220865.89,199554.61,21311.28
R00851,2024-01-01,2024,1,2024-01,Revenue,Licensing,R&D,81065.67,75425.87,5639.8
R00852,2024-01-01,2024,1,2024-01,Expense,Salaries,Sales,131968.99,130849.64,1119.35
R00853,2024-01-01,2024,1,2024-01,Expense,Rent & Utilities,Sales,13792.24,12112.71,1679.53
R00854,2024-01-01,2024,1,2024-01,Expense,Software & Tools,Sales,9618.4,8970.01,648.39
R00855,2024-01-01,2024,1,2024-01,Expense,Travel,Sales,4992.37,5153.25,-160.88
R00856,2024-01-01,2024,1,2024-01,Expense,Professional Services,Sales,6987.47,7030.83,-43.37
R00857,2024-01-01,2024,1,2024-01,Expense,Office Supplies,Sales,2310.81,2196.89,113.92
R00858,2024-01-01,2024,1,2024-01,Expense,Salaries,Marketing,104234.05,96771.77,7462.29
R00859,2024-01-01,2024,1,2024-01,Expense,Travel,Marketing,4914.46,5500.9,-586.44
R00860,2024-01-01,2024,1,2024-01,Expense,Training,Marketing,2820.54,3173.18,-352.64
R00861,2024-01-01,2024,1,2024-01,Expense,Rent & Utilities,Operations,12061.3,12687.22,-625.91
R00862,2024-01-01,2024,1,2024-01,Expense,Office Supplies,Operations,2244.4,2073.04,171.36
R00863,2024-01-01,2024,1,2024-01,Expense,Salaries,IT,90217.7,93993.25,-3775.54
R00864,2024-01-01,2024,1,2024-01,Expense,Rent & Utilities,IT,14222.6,12529.49,1693.12
R00865,2024-01-01,2024,1,2024-01,Expense,Software & Tools,IT,13321.44,15056.94,-1735.5
R00866,2024-01-01,2024,1,2024-01,Expense,Travel,IT,4681.01,5392.31,-711.3
R00867,2024-01-01,2024,1,2024-01,Expense,Office Supplies,IT,2331.36,2128.78,202.58
R00868,2024-01-01,2024,1,2024-01,Expense,Salaries,HR,82422.42,86812.87,-4390.46
R00869,2024-01-01,2024,1,2024-01,Expense,Marketing Spend,HR,24453.74,27709.43,-3255.69
R00870,2024-01-01,2024,1,2024-01,Expense,Professional Services,HR,7081.88,7329.94,-248.07
R00871,2024-01-01,2024,1,2024-01,Expense,Office Supplies,HR,2169.72,2172.29,-2.56
R00872,2024-01-01,2024,1,2024-01,Expense,Training,HR,3097.88,3410.32,-312.44
R00873,2024-01-01,2024,1,2024-01,Expense,Marketing Spend,Finance,30351.69,28956.16,1395.53
R00874,2024-01-01,2024,1,2024-01,Expense,Rent & Utilities,Finance,12394.0,12971.68,-577.68
R00875,2024-01-01,2024,1,2024-01,Expense,Professional Services,Finance,7316.71,7624.56,-307.84
R00876,2024-01-01,2024,1,2024-01,Expense,Office Supplies,Finance,1961.62,2284.01,-322.38
R00877,2024-01-01,2024,1,2024-01,Expense,Software & Tools,R&D,8926.54,8170.49,756.05
R00878,2024-01-01,2024,1,2024-01,Expense,Professional Services,R&D,7999.88,7232.92,766.96
R00879,2024-01-01,2024,1,2024-01,Expense,Office Supplies,R&D,1943.1,1987.89,-44.78
R00880,2024-02-01,2024,2,2024-02,Revenue,Product Sales,Operations,330851.56,313840.78,17010.78
R00881,2024-02-01,2024,2,2024-02,Revenue,Service Revenue,Operations,167033.32,162831.44,4201.88
R00882,2024-02-01,2024,2,2024-02,Revenue,Subscription,Operations,192155.93,217080.77,-24924.84
R00883,2024-02-01,2024,2,2024-02,Revenue,Licensing,R&D,71226.42,79398.01,-8171.59
R00884,2024-02-01,2024,2,2024-02,Expense,Salaries,Sales,129261.22,130735.74,-1474.52
R00885,2024-02-01,2024,2,2024-02,Expense,Marketing Spend,Sales,23417.63,26529.26,-3111.63
R00886,2024-02-01,2024,2,2024-02,Expense,Rent & Utilities,Sales,11869.63,13913.57,-2043.95
R00887,2024-02-01,2024,2,2024-02,Expense,Professional Services,Sales,7398.85,7609.48,-210.63
R00888,2024-02-01,2024,2,2024-02,Expense,Salaries,Marketing,91803.11,90506.84,1296.26
R00889,2024-02-01,2024,2,2024-02,Expense,Software & Tools,Marketing,7643.1,8786.03,-1142.93
R00890,2024-02-01,2024,2,2024-02,Expense,Travel,Marketing,5136.27,5091.42,44.86
R00891,2024-02-01,2024,2,2024-02,Expense,Office Supplies,Marketing,2089.92,2296.75,-206.82
R00892,2024-02-01,2024,2,2024-02,Expense,Training,Marketing,3247.59,3198.15,49.44
R00893,2024-02-01,2024,2,2024-02,Expense,Salaries,Operations,99862.56,85470.15,14392.41
R00894,2024-02-01,2024,2,2024-02,Expense,Marketing Spend,Operations,27491.49,27554.8,-63.31
R00895,2024-02-01,2024,2,2024-02,Expense,Software & Tools,Operations,7369.86,8948.89,-1579.02
R00896,2024-02-01,2024,2,2024-02,Expense,Travel,Operations,5944.51,5677.68,266.83
R00897,2024-02-01,2024,2,2024-02,Expense,Office Supplies,Operations,2052.19,2260.76,-208.57
R00898,2024-02-01,2024,2,2024-02,Expense,Training,Operations,2932.31,3424.02,-491.71
R00899,2024-02-01,2024,2,2024-02,Expense,Marketing Spend,IT,23563.17,26515.41,-2952.24
R00900,2024-02-01,2024,2,2024-02,Expense,Travel,IT,4698.5,5726.03,-1027.53
R00901,2024-02-01,2024,2,2024-02,Expense,Professional Services,IT,7654.71,8126.17,-471.46
R00902,2024-02-01,2024,2,2024-02,Expense,Office Supplies,IT,2256.11,2012.81,243.3
R00903,2024-02-01,2024,2,2024-02,Expense,Training,IT,3535.31,3205.51,329.8
R00904,2024-02-01,2024,2,2024-02,Expense,Rent & Utilities,HR,11871.79,12650.04,-778.25
R00905,2024-02-01,2024,2,2024-02,Expense,Software & Tools,HR,7522.11,8459.7,-937.59
R00906,2024-02-01,2024,2,2024-02,Expense,Travel,HR,5760.84,5535.41,225.42
R00907,2024-02-01,2024,2,2024-02,Expense,Office Supplies,HR,1977.05,2215.88,-238.83
R00908,2024-02-01,2024,2,2024-02,Expense,Training,HR,2759.16,3397.85,-638.69
R00909,2024-02-01,2024,2,2024-02,Expense,Marketing Spend,Finance,23488.35,28151.35,-4662.99
R00910,2024-02-01,2024,2,2024-02,Expense,Office Supplies,Finance,1926.93,2219.15,-292.22
R00911,2024-02-01,2024,2,2024-02,Expense,Marketing Spend,R&D,24529.3,28686.57,-4157.27
R00912,2024-03-01,2024,3,2024-03,Revenue,Product Sales,Operations,328289.95,326461.65,1828.3
R00913,2024-03-01,2024,3,2024-03,Revenue,Service Revenue,R&D,162167.4,168602.02,-6434.62
R00914,2024-03-01,2024,3,2024-03,Revenue,Subscription,R&D,202989.16,208401.87,-5412.71
R00915,2024-03-01,2024,3,2024-03,Revenue,Licensing,Operations,74466.71,81352.66,-6885.95
R00916,2024-03-01,2024,3,2024-03,Expense,Salaries,Sales,144244.62,128665.17,15579.45
R00917,2024-03-01,2024,3,2024-03,Expense,Marketing Spend,Sales,23573.47,27847.39,-4273.92
R00918,2024-03-01,2024,3,2024-03,Expense,Rent & Utilities,Sales,14211.28,13290.76,920.52
R00919,2024-03-01,2024,3,2024-03,Expense,Travel,Sales,5711.62,5196.15,515.47
R00920,2024-03-01,2024,3,2024-03,Expense,Training,Sales,3015.97,3079.78,-63.81
R00921,2024-03-01,2024,3,2024-03,Expense,Marketing Spend,Marketing,61098.3,57163.09,3935.21
R00922,2024-03-01,2024,3,2024-03,Expense,Office Supplies,Marketing,1893.27,2228.76,-335.48
R00923,2024-03-01,2024,3,2024-03,Expense,Training,Marketing,3174.24,2996.95,177.29
R00924,2024-03-01,2024,3,2024-03,Expense,Salaries,Operations,78957.45,97369.48,-18412.03
R00925,2024-03-01,2024,3,2024-03,Expense,Marketing Spend,Operations,27464.43,25008.39,2456.04
R00926,2024-03-01,2024,3,2024-03,Expense,Software & Tools,Operations,9671.41,9176.53,494.87
R00927,2024-03-01,2024,3,2024-03,Expense,Travel,Operations,6049.56,5828.68,220.88
R00928,2024-03-01,2024,3,2024-03,Expense,Training,Operations,3314.55,3015.67,298.89
R00929,2024-03-01,2024,3,2024-03,Expense,Salaries,IT,105539.5,89253.68,16285.83
R00930,2024-03-01,2024,3,2024-03,Expense,Professional Services,IT,6517.52,7452.58,-935.06
R00931,2024-03-01,2024,3,2024-03,Expense,Office Supplies,IT,1850.53,2111.76,-261.23
R00932,2024-03-01,2024,3,2024-03,Expense,Marketing Spend,HR,28250.17,25842.32,2407.85
R00933,2024-03-01,2024,3,2024-03,Expense,Rent & Utilities,HR,13987.81,13216.59,771.21
R00934,2024-03-01,2024,3,2024-03,Expense,Travel,HR,5946.13,5503.27,442.86
R00935,2024-03-01,2024,3,2024-03,Expense,Travel,Finance,5735.98,5304.3,431.69
R00936,2024-03-01,2024,3,2024-03,Expense,Professional Services,Finance,7779.66,8077.93,-298.27
R00937,2024-03-01,2024,3,2024-03,Expense,Training,Finance,3266.9,3090.51,176.39
R00938,2024-03-01,2024,3,2024-03,Expense,Office Supplies,R&D,2130.69,2220.41,-89.72
R00939,2024-04-01,2024,4,2024-04,Revenue,Product Sales,Sales,315516.2,339799.39,-24283.19
R00940,2024-04-01,2024,4,2024-04,Revenue,Service Revenue,R&D,177178.83,164098.95,13079.88
R00941,2024-04-01,2024,4,2024-04,Revenue,Subscription,Operations,227214.89,220175.13,7039.76
R00942,2024-04-01,2024,4,2024-04,Revenue,Licensing,R&D,82424.21,83372.36,-948.15
R00943,2024-04-01,2024,4,2024-04,Expense,Marketing Spend,Sales,28661.63,26806.34,1855.28
R00944,2024-04-01,2024,4,2024-04,Expense,Travel,Sales,4621.01,5641.14,-1020.13
R00945,2024-04-01,2024,4,2024-04,Expense,Rent & Utilities,Marketing,12915.27,12756.55,158.72
R00946,2024-04-01,2024,4,2024-04,Expense,Software & Tools,Marketing,8828.2,8331.74,496.46
R00947,2024-04-01,2024,4,2024-04,Expense,Training,Marketing,2804.53,2997.26,-192.72
R00948,2024-04-01,2024,4,2024-04,Expense,Salaries,Operations,80358.93,93369.37,-13010.44
R00949,2024-04-01,2024,4,2024-04,Expense,Travel,Operations,5988.05,5733.58,254.47
R00950,2024-04-01,2024,4,2024-04,Expense,Professional Services,Operations,8098.48,7301.77,796.71
R00951,2024-04-01,2024,4,2024-04,Expense,Salaries,IT,102743.46,93601.2,9142.26
R00952,2024-04-01,2024,4,2024-04,Expense,Rent & Utilities,IT,14310.64,12052.58,2258.06
R00953,2024-04-01,2024,4,2024-04,Expense,Software & Tools,IT,13531.87,16734.81,-3202.93
R00954,2024-04-01,2024,4,2024-04,Expense,Training,IT,3128.8,3017.62,111.18
R00955,2024-04-01,2024,4,2024-04,Expense,Salaries,HR,84346.73,91346.25,-6999.51
R00956,2024-04-01,2024,4,2024-04,Expense,Marketing Spend,HR,23767.92,25563.56,-1795.64
R00957,2024-04-01,2024,4,2024-04,Expense,Rent & Utilities,HR,14799.32,13497.67,1301.65
R00958,2024-04-01,2024,4,2024-04,Expense,Travel,HR,5040.96,5657.73,-616.77
R00959,2024-04-01,2024,4,2024-04,Expense,Professional Services,HR,7105.0,7236.44,-131.44
R00960,2024-04-01,2024,4,2024-04,Expense,Office Supplies,HR,2002.19,2110.0,-107.81
R00961,2024-04-01,2024,4,2024-04,Expense,Salaries,Finance,83827.36,96338.94,-12511.58
R00962,2024-04-01,2024,4,2024-04,Expense,Marketing Spend,Finance,25725.43,28575.33,-2849.9
R00963,2024-04-01,2024,4,2024-04,Expense,Rent & Utilities,Finance,11337.68,12927.94,-1590.26
R00964,2024-04-01,2024,4,2024-04,Expense,Software & Tools,Finance,8804.35,9059.98,-255.63
R00965,2024-04-01,2024,4,2024-04,Expense,Travel,Finance,5530.73,5404.76,125.97
R00966,2024-04-01,2024,4,2024-04,Expense,Professional Services,Finance,7841.23,7286.2,555.03
R00967,2024-04-01,2024,4,2024-04,Expense,Office Supplies,Finance,1889.31,2146.03,-256.72
R00968,2024-04-01,2024,4,2024-04,Expense,Training,Finance,3553.35,3010.34,543.02
R00969,2024-04-01,2024,4,2024-04,Expense,Salaries,R&D,117851.76,123636.36,-5784.59
R00970,2024-04-01,2024,4,2024-04,Expense,Professional Services,R&D,7646.24,7971.39,-325.16
R00971,2024-05-01,2024,5,2024-05,Revenue,Product Sales,Operations,312257.0,312374.44,-117.44
R00972,2024-05-01,2024,5,2024-05,Revenue,Service Revenue,Operations,168858.97,172701.6,-3842.63
R00973,2024-05-01,2024,5,2024-05,Revenue,Subscription,R&D,232233.62,211820.36,20413.26
R00974,2024-05-01,2024,5,2024-05,Revenue,Licensing,R&D,86343.09,77514.2,8828.89
R00975,2024-05-01,2024,5,2024-05,Expense,Salaries,Sales,138638.9,120829.4,17809.5
R00976,2024-05-01,2024,5,2024-05,Expense,Marketing Spend,Sales,30656.7,25598.12,5058.58
R00977,2024-05-01,2024,5,2024-05,Expense,Travel,Sales,5634.49,5166.57,467.92
R00978,2024-05-01,2024,5,2024-05,Expense,Office Supplies,Sales,2264.76,2036.01,228.75
R00979,2024-05-01,2024,5,2024-05,Expense,Salaries,Marketing,85703.83,87668.41,-1964.58
R00980,2024-05-01,2024,5,2024-05,Expense,Marketing Spend,Marketing,65204.17,57363.36,7840.8
R00981,2024-05-01,2024,5,2024-05,Expense,Professional Services,Marketing,7275.48,7920.14,-644.66
R00982,2024-05-01,2024,5,2024-05,Expense,Office Supplies,Marketing,1892.39,2179.62,-287.24
R00983,2024-05-01,2024,5,2024-05,Expense,Marketing Spend,Operations,28399.39,25792.58,2606.81
R00984,2024-05-01,2024,5,2024-05,Expense,Rent & Utilities,Operations,14414.39,12440.91,1973.48
R00985,2024-05-01,2024,5,2024-05,Expense,Software & Tools,Operations,7345.69,9152.41,-1806.72
R00986,2024-05-01,2024,5,2024-05,Expense,Training,Operations,3199.49,3162.87,36.62
R00987,2024-05-01,2024,5,2024-05,Expense,Salaries,IT,91418.03,97979.82,-6561.79
R00988,2024-05-01,2024,5,2024-05,Expense,Marketing Spend,IT,25310.83,25736.58,-425.74
R00989,2024-05-01,2024,5,2024-05,Expense,Rent & Utilities,IT,14547.99,12893.79,1654.21
R00990,2024-05-01,2024,5,2024-05,Expense,Software & Tools,IT,16767.74,14692.27,2075.48
R00991,2024-05-01,2024,5,2024-05,Expense,Travel,IT,5286.58,5483.73,-197.15
R00992,2024-05-01,2024,5,2024-05,Expense,Training,IT,3558.38,3069.3,489.09
R00993,2024-05-01,2024,5,2024-05,Expense,Salaries,HR,83660.51,89455.96,-5795.46
R00994,2024-05-01,2024,5,2024-05,Expense,Marketing Spend,HR,27932.55,28773.82,-841.27
R00995,2024-05-01,2024,5,2024-05,Expense,Rent & Utilities,HR,12964.96,12027.38,937.58
R00996,2024-05-01,2024,5,2024-05,Expense,Software & Tools,HR,8772.61,8554.54,218.07
R00997,2024-05-01,2024,5,2024-05,Expense,Professional Services,HR,6482.64,7498.36,-1015.72
R00998,2024-05-01,2024,5,2024-05,Expense,Office Supplies,HR,1868.15,2237.62,-369.47
R00999,2024-05-01,2024,5,2024-05,Expense,Training,HR,3345.29,3126.5,218.79
R01000,2024-05-01,2024,5,2024-05,Expense,Salaries,Finance,88488.36,96227.64,-7739.28
R01001,2024-05-01,2024,5,2024-05,Expense,Marketing Spend,Finance,29031.23,25382.1,3649.13
R01002,2024-05-01,2024,5,2024-05,Expense,Software & Tools,Finance,9099.8,8730.94,368.87
R01003,2024-05-01,2024,5,2024-05,Expense,Professional Services,Finance,6576.06,6978.37,-402.31
R01004,2024-05-01,2024,5,2024-05,Expense,Training,Finance,3507.54,3102.33,405.21
R01005,2024-05-01,2024,5,2024-05,Expense,Salaries,R&D,102516.78,128151.92,-25635.14
R01006,2024-05-01,2024,5,2024-05,Expense,Software & Tools,R&D,8928.91,8886.76,42.16
R01007,2024-05-01,2024,5,2024-05,Expense,Travel,R&D,5963.94,5786.35,177.59
R01008,2024-05-01,2024,5,2024-05,Expense,Training,R&D,3027.73,3480.21,-452.48
R01009,2024-06-01,2024,6,2024-06,Revenue,Product Sales,Sales,276541.56,320143.22,-43601.66
R01010,2024-06-01,2024,6,2024-06,Revenue,Service Revenue,R&D,159313.51,164326.82,-5013.31
R01011,2024-06-01,2024,6,2024-06,Revenue,Subscription,R&D,199482.91,205571.97,-6089.06
R01012,2024-06-01,2024,6,2024-06,Revenue,Licensing,Sales,84915.28,75123.21,9792.07
R01013,2024-06-01,2024,6,2024-06,Expense,Marketing Spend,Sales,25967.32,28851.68,-2884.36
R01014,2024-06-01,2024,6,2024-06,Expense,Rent & Utilities,Sales,11375.1,12260.76,-885.67
R01015,2024-06-01,2024,6,2024-06,Expense,Travel,Sales,6158.28,5353.96,804.32
R01016,2024-06-01,2024,6,2024-06,Expense,Professional Services,Sales,6985.42,7524.87,-539.45
R01017,2024-06-01,2024,6,2024-06,Expense,Professional Services,Marketing,6441.6,7212.18,-770.58
R01018,2024-06-01,2024,6,2024-06,Expense,Training,Marketing,3145.14,3439.37,-294.23
R01019,2024-06-01,2024,6,2024-06,Expense,Rent & Utilities,Operations,13702.82,12486.46,1216.37
R01020,2024-06-01,2024,6,2024-06,Expense,Software & Tools,Operations,7822.57,8421.73,-599.16
R01021,2024-06-01,2024,6,2024-06,Expense,Travel,Operations,5936.14,5071.59,864.55
R01022,2024-06-01,2024,6,2024-06,Expense,Office Supplies,Operations,2022.59,2157.52,-134.93
R01023,2024-06-01,2024,6,2024-06,Expense,Training,Operations,3333.39,3205.7,127.69
R01024,2024-06-01,2024,6,2024-06,Expense,Salaries,IT,81240.7,92485.87,-11245.17
R01025,2024-06-01,2024,6,2024-06,Expense,Rent & Utilities,IT,13865.9,13289.0,576.9
R01026,2024-06-01,2024,6,2024-06,Expense,Salaries,HR,87029.93,84614.79,2415.13
R01027,2024-06-01,2024,6,2024-06,Expense,Software & Tools,HR,8839.21,8590.21,249.01
R01028,2024-06-01,2024,6,2024-06,Expense,Travel,HR,6178.52,5153.5,1025.02
R01029,2024-06-01,2024,6,2024-06,Expense,Professional Services,HR,7775.11,7848.93,-73.82
R01030,2024-06-01,2024,6,2024-06,Expense,Office Supplies,HR,2262.85,2171.16,91.69
R01031,2024-06-01,2024,6,2024-06,Expense,Training,HR,2921.69,3275.24,-353.54
R01032,2024-06-01,2024,6,2024-06,Expense,Salaries,Finance,103871.22,96481.66,7389.56
R01033,2024-06-01,2024,6,2024-06,Expense,Rent & Utilities,Finance,14786.29,12817.41,1968.88
R01034,2024-06-01,2024,6,2024-06,Expense,Software & Tools,Finance,7474.51,8021.74,-547.24
R01035,2024-06-01,2024,6,2024-06,Expense,Professional Services,Finance,6939.75,7697.86,-758.11
R01036,2024-06-01,2024,6,2024-06,Expense,Office Supplies,Finance,2210.31,2111.34,98.96
R01037,2024-06-01,2024,6,2024-06,Expense,Marketing Spend,R&D,25791.63,26406.26,-614.62
R01038,2024-06-01,2024,6,2024-06,Expense,Software & Tools,R&D,7885.88,8065.87,-179.99
R01039,2024-06-01,2024,6,2024-06,Expense,Travel,R&D,5371.05,5694.55,-323.49
R01040,2024-06-01,2024,6,2024-06,Expense,Professional Services,R&D,7290.09,7933.05,-642.96
R01041,2024-06-01,2024,6,2024-06,Expense,Training,R&D,3200.27,3138.02,62.25
R01042,2024-07-01,2024,7,2024-07,Revenue,Product Sales,Operations,332600.98,289828.97,42772.01
R01043,2024-07-01,2024,7,2024-07,Revenue,Service Revenue,Operations,142868.8,157769.87,-14901.07
R01044,2024-07-01,2024,7,2024-07,Revenue,Subscription,Operations,178348.94,200389.78,-22040.84
R01045,2024-07-01,2024,7,2024-07,Revenue,Licensing,Operations,69205.11,76508.23,-7303.12
R01046,2024-07-01,2024,7,2024-07,Expense,Salaries,Sales,145025.89,135611.47,9414.42
R01047,2024-07-01,2024,7,2024-07,Expense,Marketing Spend,Sales,24887.05,27053.14,-2166.08
R01048,2024-07-01,2024,7,2024-07,Expense,Software & Tools,Sales,9141.12,8844.92,296.2
R01049,2024-07-01,2024,7,2024-07,Expense,Travel,Sales,5693.79,5780.32,-86.53
R01050,2024-07-01,2024,7,2024-07,Expense,Professional Services,Sales,7150.97,7485.22,-334.25
R01051,2024-07-01,2024,7,2024-07,Expense,Salaries,Marketing,98685.78,92265.04,6420.75
R01052,2024-07-01,2024,7,2024-07,Expense,Marketing Spend,Marketing,55445.73,56709.95,-1264.22
R01053,2024-07-01,2024,7,2024-07,Expense,Rent & Utilities,Marketing,13179.0,11983.66,1195.35
R01054,2024-07-01,2024,7,2024-07,Expense,Travel,Marketing,4946.54,5415.79,-469.25
R01055,2024-07-01,2024,7,2024-07,Expense,Office Supplies,Marketing,2041.87,2321.97,-280.11
R01056,2024-07-01,2024,7,2024-07,Expense,Training,Marketing,3058.28,3414.44,-356.16
R01057,2024-07-01,2024,7,2024-07,Expense,Salaries,Operations,90825.45,90031.81,793.64
R01058,2024-07-01,2024,7,2024-07,Expense,Marketing Spend,Operations,25264.17,25234.74,29.43
R01059,2024-07-01,2024,7,2024-07,Expense,Rent & Utilities,Operations,11183.39,13542.61,-2359.22
R01060,2024-07-01,2024,7,2024-07,Expense,Software & Tools,Operations,8494.6,9184.11,-689.51
R01061,2024-07-01,2024,7,2024-07,Expense,Professional Services,Operations,8565.12,7242.05,1323.07
R01062,2024-07-01,2024,7,2024-07,Expense,Office Supplies,Operations,2333.75,2160.16,173.58
R01063,2024-07-01,2024,7,2024-07,Expense,Training,Operations,2996.52,3264.61,-268.09
R01064,2024-07-01,2024,7,2024-07,Expense,Salaries,IT,102859.6,87616.92,15242.67
R01065,2024-07-01,2024,7,2024-07,Expense,Office Supplies,IT,1987.57,2060.08,-72.52
R01066,2024-07-01,2024,7,2024-07,Expense,Marketing Spend,HR,24022.48,26491.33,-2468.85
R01067,2024-07-01,2024,7,2024-07,Expense,Software & Tools,HR,9366.25,9327.91,38.34
R01068,2024-07-01,2024,7,2024-07,Expense,Travel,HR,5334.63,5340.37,-5.74
R01069,2024-07-01,2024,7,2024-07,Expense,Professional Services,HR,6875.28,7034.66,-159.38
R01070,2024-07-01,2024,7,2024-07,Expense,Training,HR,3236.98,3456.14,-219.16
R01071,2024-07-01,2024,7,2024-07,Expense,Marketing Spend,Finance,27529.9,26750.53,779.37
R01072,2024-07-01,2024,7,2024-07,Expense,Professional Services,Finance,8251.66,7018.57,1233.09
R01073,2024-07-01,2024,7,2024-07,Expense,Office Supplies,Finance,2053.48,2013.74,39.74
R01074,2024-07-01,2024,7,2024-07,Expense,Training,Finance,3560.91,3472.37,88.53
R01075,2024-07-01,2024,7,2024-07,Expense,Salaries,R&D,110909.19,115137.18,-4227.99
R01076,2024-07-01,2024,7,2024-07,Expense,Marketing Spend,R&D,23241.03,28844.28,-5603.24
R01077,2024-07-01,2024,7,2024-07,Expense,Rent & Utilities,R&D,12648.98,11943.29,705.69
R01078,2024-07-01,2024,7,2024-07,Expense,Training,R&D,2994.93,3342.5,-347.56
R01079,2024-08-01,2024,8,2024-08,Revenue,Product Sales,Operations,279833.34,291182.58,-11349.24
R01080,2024-08-01,2024,8,2024-08,Revenue,Service Revenue,R&D,154288.26,149237.41,5050.85
R01081,2024-08-01,2024,8,2024-08,Revenue,Subscription,R&D,195902.78,197693.94,-1791.16
R01082,2024-08-01,2024,8,2024-08,Revenue,Licensing,Sales,70142.48,72677.44,-2534.96
R01083,2024-08-01,2024,8,2024-08,Expense,Rent & Utilities,Sales,11895.0,13617.96,-1722.97
R01084,2024-08-01,2024,8,2024-08,Expense,Travel,Sales,5319.09,5259.56,59.53
R01085,2024-08-01,2024,8,2024-08,Expense,Office Supplies,Sales,1972.81,2247.25,-274.44
R01086,2024-08-01,2024,8,2024-08,Expense,Training,Sales,3232.74,3209.99,22.76
R01087,2024-08-01,2024,8,2024-08,Expense,Salaries,Marketing,88896.52,92239.77,-3343.25
R01088,2024-08-01,2024,8,2024-08,Expense,Marketing Spend,Marketing,60682.97,62302.83,-1619.86
R01089,2024-08-01,2024,8,2024-08,Expense,Software & Tools,Marketing,7730.85,8319.52,-588.67
R01090,2024-08-01,2024,8,2024-08,Expense,Travel,Marketing,5251.7,5555.26,-303.56
R01091,2024-08-01,2024,8,2024-08,Expense,Professional Services,Marketing,6504.64,7429.26,-924.62
R01092,2024-08-01,2024,8,2024-08,Expense,Training,Marketing,3377.54,3115.49,262.05
R01093,2024-08-01,2024,8,2024-08,Expense,Rent & Utilities,Operations,11910.22,12776.08,-865.86
R01094,2024-08-01,2024,8,2024-08,Expense,Software & Tools,Operations,9086.82,9090.75,-3.93
R01095,2024-08-01,2024,8,2024-08,Expense,Office Supplies,Operations,1937.29,2242.24,-304.94
R01096,2024-08-01,2024,8,2024-08,Expense,Training,Operations,3406.48,3121.1,285.37
R01097,2024-08-01,2024,8,2024-08,Expense,Salaries,IT,105365.7,86750.29,18615.41
R01098,2024-08-01,2024,8,2024-08,Expense,Training,IT,3208.59,3301.89,-93.31
R01099,2024-08-01,2024,8,2024-08,Expense,Salaries,HR,89802.98,89307.22,495.76
R01100,2024-08-01,2024,8,2024-08,Expense,Software & Tools,HR,9766.05,8901.39,864.66
R01101,2024-08-01,2024,8,2024-08,Expense,Training,HR,3549.47,3001.61,547.86
R01102,2024-08-01,2024,8,2024-08,Expense,Rent & Utilities,Finance,11833.72,13510.26,-1676.54
R01103,2024-08-01,2024,8,2024-08,Expense,Software & Tools,Finance,9587.54,8090.97,1496.57
R01104,2024-08-01,2024,8,2024-08,Expense,Travel,Finance,6176.23,5550.2,626.03
R01105,2024-08-01,2024,8,2024-08,Expense,Office Supplies,Finance,2274.36,2192.57,81.79
R01106,2024-08-01,2024,8,2024-08,Expense,Rent & Utilities,R&D,12088.79,13516.93,-1428.14
R01107,2024-08-01,2024,8,2024-08,Expense,Software & Tools,R&D,9138.58,8271.36,867.22
R01108,2024-08-01,2024,8,2024-08,Expense,Office Supplies,R&D,1874.84,2032.46,-157.62
R01109,2024-09-01,2024,9,2024-09,Revenue,Product Sales,Sales,303963.97,267683.65,36280.32
R01110,2024-09-01,2024,9,2024-09,Revenue,Service Revenue,Sales,165663.74,143326.79,22336.95
R01111,2024-09-01,2024,9,2024-09,Revenue,Subscription,Operations,206206.0,183821.12,22384.88
R01112,2024-09-01,2024,9,2024-09,Revenue,Licensing,Operations,61927.89,67177.53,-5249.64
R01113,2024-09-01,2024,9,2024-09,Expense,Marketing Spend,Sales,29247.39,27746.7,1500.69
R01114,2024-09-01,2024,9,2024-09,Expense,Software & Tools,Sales,8985.8,9062.36,-76.56
R01115,2024-09-01,2024,9,2024-09,Expense,Travel,Sales,5895.69,5479.5,416.18
